2
 0 0 -0.083953080486421
 0 0.05263157894736842 -0.09000511690726903
 0 0.1052631578947368 -0.06814485642482557
 0 0.1578947368421053 -0.02737586683758355
 0 0.2105263157894737 0.0194499769293747
 0 0.2631578947368421 0.06121287190901724
 0 0.3157894736842105 0.09181389376603473
 0 0.3684210526315789 0.1104573483088495
 0 0.4210526315789473 0.119779397360881
 0 0.4736842105263158 0.1232901756650694
 0 0.5263157894736842 0.1232901756650694
 0 0.5789473684210527 0.119779397360881
 0 0.631578947368421 0.1104573483088495
 0 0.6842105263157895 0.09181389376603473
 0 0.7368421052631579 0.06121287190901724
 0 0.7894736842105263 0.0194499769293747
 0 0.8421052631578947 -0.02737586683758338
 0 0.8947368421052632 -0.06814485642482557
 0 0.9473684210526315 -0.09000511690726901
 0 1 -0.083953080486421
 0.05263157894736842 0 -0.09000511690726903
 0.05263157894736842 0.05263157894736842 -0.06349012616060329
 0.05263157894736842 0.1052631578947368 -0.01265978519745231
 0.05263157894736842 0.1578947368421053 0.04462860032326663
 0.05263157894736842 0.2105263157894737 0.09181389376603473
 0.05263157894736842 0.2631578947368421 0.119779397360881
 0.05263157894736842 0.3157894736842105 0.1283587404240039
 0.05263157894736842 0.3684210526315789 0.1238158329104903
 0.05263157894736842 0.4210526315789473 0.1146651995836668
 0.05263157894736842 0.4736842105263158 0.1081176081073615
 0.05263157894736842 0.5263157894736842 0.1081176081073615
 0.05263157894736842 0.5789473684210527 0.1146651995836668
 0.05263157894736842 0.631578947368421 0.1238158329104903
 0.05263157894736842 0.6842105263157895 0.1283587404240039
 0.05263157894736842 0.7368421052631579 0.119779397360881
 0.05263157894736842 0.7894736842105263 0.09181389376603473
 0.05263157894736842 0.8421052631578947 0.04462860032326663
 0.05263157894736842 0.8947368421052632 -0.01265978519745231
 0.05263157894736842 0.9473684210526315 -0.06349012616060329
 0.05263157894736842 1 -0.09000511690726903
 0.1052631578947368 0 -0.06814485642482557
 0.1052631578947368 0.05263157894736842 -0.01265978519745231
 0.1052631578947368 0.1052631578947368 0.05297713605328971
 0.1052631578947368 0.1578947368421053 0.1047919413248642
 0.1052631578947368 0.2105263157894737 0.1276500339095817
 0.1052631578947368 0.2631578947368421 0.1198854109600141
 0.1052631578947368 0.3157894736842105 0.09093918132387553
 0.1052631578947368 0.3684210526315789 0.05491108040598867
 0.1052631578947368 0.4210526315789473 0.0243800791872909
 0.1052631578947368 0.4736842105263158 0.00736306649117913
 0.1052631578947368 0.5263157894736842 0.00736306649117913
 0.1052631578947368 0.5789473684210527 0.0243800791872909
 0.1052631578947368 0.631578947368421 0.05491108040598867
 0.1052631578947368 0.6842105263157895 0.09093918132387553
 0.1052631578947368 0.7368421052631579 0.1198854109600141
 0.1052631578947368 0.7894736842105263 0.1276500339095817
 0.1052631578947368 0.8421052631578947 0.1047919413248644
 0.1052631578947368 0.8947368421052632 0.05297713605328971
 0.1052631578947368 0.9473684210526315 -0.01265978519745231
 0.1052631578947368 1 -0.06814485642482557
 0.1578947368421053 0 -0.02737586683758355
 0.1578947368421053 0.05263157894736842 0.04462860032326663
 0.1578947368421053 0.1052631578947368 0.1047919413248642
 0.1578947368421053 0.1578947368421053 0.1283587404240039
 0.1578947368421053 0.2105263157894737 0.1081176081073616
 0.1578947368421053 0.2631578947368421 0.05491108040598867
